show,season,episode,character,line,line_no
Dawson's Creek,1,9,Joey,"Look Dawson, your little departure into jerkism is understandable, perhaps. but it isn't something  you should be proud of. Just promise you won't make a habit of it?",6531
Dawson's Creek,1,9,Dawson,"Jo, I promise.",6532
Dawson's Creek,1,9,Joey,"Because, despite current evidence to the contrary, you're one of the good ones, Dawson. The other side is populated enough.",6533
Dawson's Creek,1,9,Dawson,"You know, all things considered, I really wish I was taking you with me today.",6534
Dawson's Creek,1,9,Joey,"Well, all things considered, I kind of wish you were too.",6535
Dawson's Creek,1,9,Stage directions,(Pacey pulls up in his truck.),6536
Dawson's Creek,1,9,Pacey,"(leaning out of truck's the window) Come on, Joey, let's get a move on.",6537
Dawson's Creek,1,9,Joey,"I see, my deviant lab partner has arrived. Pacey's graciously volunteered to transport me to the tidal pool so we can find a suitable replacement snails. See ya. (She gets into Pacey's truck.)",6538
Dawson's Creek,1,9,Stage directions,(Dawson is waiting at the front entrance of the carnival.  Mary Beth walks up to him and greets him.),6539
Dawson's Creek,1,9,Mary Beth,Dawson.,6540
Dawson's Creek,1,9,Dawson,"Mary Beth, Hi.",6541
Dawson's Creek,1,9,Mary Beth,Hi.  So it is too forward if I tell you that you look really nice?,6542
Dawson's Creek,1,9,Dawson,"No, it's not. Thanks. So do you.",6543
Dawson's Creek,1,9,Mary Beth,"Oh, no. You shouldn't feel obligated to say that. I mean...uh, I mean. I'm...ah. Let's just start over again. Hi, I'm Mary Beth.",6544
Dawson's Creek,1,9,Dawson,Dawson.,6545
Dawson's Creek,1,9,Cliff,"Perfect. Looks like we're just in time for introductions,",6546
Dawson's Creek,1,9,Cliff,huh?,6547
Dawson's Creek,1,9,Dawson,"Yeah. Mary Beth, this is Jen Lindley and Cliff, her date.",6548
Dawson's Creek,1,9,Jen,"Hi, it's nice to meet you.",6549
Dawson's Creek,1,9,Mary Beth,"Uh, same here, I think. Um, Dawson, a word, please?",6550
Dawson's Creek,1,9,Dawson,"Uh, we'll catch up.",6551
Dawson's Creek,1,9,Stage directions,(Dawson and Mary Beth walk away from Jen and Cliff),6552
Dawson's Creek,1,9,Mary Beth,"This wasn't a freak coincidence, was it?",6553
Dawson's Creek,1,9,Dawson,A word? No.,6554
Dawson's Creek,1,9,Mary Beth,"Look, maybe on our planet taking an ex-girlfriend on a double date is a good idea but where I come from, it's not. In fact, it's a lousy idea. Especially when you fail to inform your evening's companion.",6555
Dawson's Creek,1,9,Dawson,"Look, it's not what you think.",6556
Dawson's Creek,1,9,Mary Beth,"Before you tell me what you think, let me tell you. It's pretty obvious you're still hung up on her",6557
Dawson's Creek,1,9,Dawson,Mary Beth,6558
Dawson's Creek,1,9,Mary Beth,Please know that I'm often not wrong about these things.,6559
Dawson's Creek,1,9,Dawson,Until now.,6560
Dawson's Creek,1,9,Mary Beth,Humor me.,6561
Dawson's Creek,1,9,Dawson,Here's the absolute truth.,6562
Dawson's Creek,1,9,Stage directions,(Pacey and Joey are rowing down the creek),6563
Dawson's Creek,1,9,Pacey,I've often regarded patrolling for snails as one of the more under-rated ways to spend one's evening.,6564
Dawson's Creek,1,9,Joey,"You know, despite what you might think, it's not my first choice of spending my Saturday afternoon, either. But, then again, I wasn't the one who tried to turn an aquarium into a playhouse retreat, now was I?",6565
Dawson's Creek,1,9,Pacey,"You know, actually Joey, I'm really curious about something. I thought you were this great student, so uh, what happened to you on this midterm, huh?",6566
Dawson's Creek,1,9,Joey,What do you mean what happened?,6567
Dawson's Creek,1,9,Pacey,What grade did you get? Was it a massive failure like mine or was it one of those near misses? I'm dying to know.,6568
Dawson's Creek,1,9,Joey,"You know, we're almost there and we don't have a lot of time so let's just save the chit chat for later, OK?",6569
Dawson's Creek,1,9,Stage directions,(Mary Beth and Dawson are still having their Œword.'),6570
Dawson's Creek,1,9,Mary Beth,"So, you're really doing this for Jen?",6571
Dawson's Creek,1,9,Dawson,Exactly,6572
Dawson's Creek,1,9,Mary Beth,"Ah, it's one of her first dates with Cliff. She probably doesn't want to be alone with him so he doesn't really know if she likes him. So, in order to take the pressure off, she asks you to make it a double. God, Dawson, that is really very sweet of you.",6573
Dawson's Creek,1,9,Dawson,"Really, don't mention it.",6574
Dawson's Creek,1,9,Mary Beth,I can imagine some of those guys even trying to sabotage their ex girlfriend's date.,6575
Dawson's Creek,1,9,Dawson,Really? That's terrible.,6576
Dawson's Creek,1,9,Mary Beth,"Yeah, I know. So, anyway, what should we do now?",6577
Dawson's Creek,1,9,Stage directions,(Dawson looks down and sees Jen and Cliff at a game booth.),6578
Dawson's Creek,1,9,Dawson,"Um, I think I have an idea.",6579
Dawson's Creek,1,9,Stage directions,(Cut to Joey and Pacey are along the banks.),6580
Dawson's Creek,1,9,Joey,"Alright, Pacey, the water's getting pretty high, so we should probably... (she looks down to see their rowboat drifting away) Pacey!",6581
Dawson's Creek,1,9,Pacey,What?,6582
Dawson's Creek,1,9,Joey,Please tell me you tied our boat up and the one floating downstream is not ours.,6583
Dawson's Creek,1,9,Stage directions,(Pacey follows Joey's gaze is and sees their rowboat floating away.),6584
Dawson's Creek,1,9,Pacey,I tied our boat up and the one floating downstream is not ours?,6585
Dawson's Creek,1,9,Joey,Great.,6586
Dawson's Creek,1,9,Stage directions,"(Cut back to the carnival. Dawson, Mary Beth, Jen and Cliff are at the Bottle Throwing Booth. Cliff and Dawson are playing while Mary Beth and Jen are watching them)",6587
Dawson's Creek,1,9,Cliff,"(as he knocks the last bottle down and wins) Aw, tough luck, Dawson.",6588
Dawson's Creek,1,9,Game Operator,And we got a winner.,6589
Dawson's Creek,1,9,Cliff,Alright. Which one?,6590
Dawson's Creek,1,9,Jen,Go ahead. You decide. I trust you.,6591
Dawson's Creek,1,9,Stage directions,(Cliff looks at all the stuffed animals and finds one he likes),6592
Dawson's Creek,1,9,Cliff,Great. We'll take that one,6593
Dawson's Creek,1,9,Game Operator,The cat for the little lady.,6594
Dawson's Creek,1,9,Mary Beth,"You know what? I think the Ferris wheel is working again, so...if anybody wants to take a ride?",6595
Dawson's Creek,1,9,Dawson,"(motioning to Cliff) Once more, you and me",6596
Dawson's Creek,1,9,Cliff,What's that?,6597
Dawson's Creek,1,9,Dawson,You heard me. Rack 'em.,6598
Dawson's Creek,1,9,Cliff,"Look, Dawson, there's no shame in losing here, alright? I mean, I did come in third in the pitch hit regionals last summer in Boston. So, if you don't want to.",6599
Dawson's Creek,1,9,Stage directions,(Dawson throws the ball knocking down a few balls),6600
Dawson's Creek,1,9,Dawson,Your turn.,6601
Dawson's Creek,1,9,Stage directions,(Cliff takes his turn and then Dawson does.  Mary Beth and Jen turn to each other.),6602
Dawson's Creek,1,9,Dawson,(to Cliff) After you.,6603
Dawson's Creek,1,9,Stage directions,(Cliff throws the ball and misses the last bottle),6604
Dawson's Creek,1,9,Cliff,".(just as Dawson is about to throw) Oh, and Dawson? No pressure now, alright?",6605
Dawson's Creek,1,9,Stage directions,(Dawson hits his last bottle and wins the game),6606
Dawson's Creek,1,9,Dawson,YES!,6607
Dawson's Creek,1,9,Game Operator,"We got a winner here. So, my friend, who's the lucky lady?",6608
Dawson's Creek,1,9,Stage directions,"(Dawson takes the stuffed animal and turns towards Jen, then to Mary Beth, not sure what to do)",6609
Dawson's Creek,1,9,Dawson,"(to Mary Beth) Um, we need to talk.",6610
Dawson's Creek,1,9,Stage directions,(Back to the creek.  Pacey and Joey are wadding through the creek trying to get themselves back to Pacey's truck.),6611
Dawson's Creek,1,9,Pacey,"Look, it's no big deal. The boat will wash ashore eventually.",6612
Dawson's Creek,1,9,Joey,"You know, believe it or not, the boat isn't my first concern. I should have known that what you did  with our snails, that I wouldn't be far behind. I'm freezing.",6613
Dawson's Creek,1,9,Pacey,"Listen, it's just a little cold water, alright? You're going to survive. The prediction I make with all doom at this point.",6614
Dawson's Creek,1,9,Joey,"Clever. Speaking of survival, I thought creatures of our level went extinct a few years back.",6615
Dawson's Creek,1,9,Pacey,"You know, it's amazing. A personality like yours and you still can't get any dates.",6616
Dawson's Creek,1,9,Joey,Even more amazing. A personality like yours and you can.,6617
Dawson's Creek,1,9,Stage directions,(Pacey and Joey are at Pacey's truck. He grabs some blankets and hands one to Joey),6618
Dawson's Creek,1,9,Pacey,"We'll get some dry clothes when we drive over to your house. But for right now, just change into this.",6619
Dawson's Creek,1,9,Joey,(looking at the blanket) A blanket? You want me to change into a blanket?,6620
Dawson's Creek,1,9,Pacey,"Yeah. Take off your wet clothes, wrap this around you like I'm going to do.",6621
Dawson's Creek,1,9,Joey,Wait a second. You want me to get naked?,6622
Dawson's Creek,1,9,Pacey,"Please! This is not for my enjoyment. It's so you don't get sick. But if you got your heart set on  pneumonia, then feel free pause And no peeking.",6623
Dawson's Creek,1,9,Stage directions,(They go to opposite sides of his truck and change.),6624
Dawson's Creek,1,9,Joey,"Oh yeah, the thrill of seeing you in your birthday suit is really my idea of a thrill.",6625
Dawson's Creek,1,9,Pacey,"You know, a lot of people would consider you a very lucky woman.",6626
Dawson's Creek,1,9,Joey,And many people would consider you a very delusional man.,6627
Dawson's Creek,1,9,Pacey,Okay. All set over here. How are you doing?,6628
Dawson's Creek,1,9,Stage directions,(Pacey starts heading towards Joey.),6629
Dawson's Creek,1,9,Joey,You take one more step in this direction and I can almost guarantee you a permanent disability.,6630
Dawson's Creek,1,9,Pacey,Tell you what? Why don't I just start the car?,6631
Dawson's Creek,1,9,Joey,Good idea.,6632
Dawson's Creek,1,9,Stage directions,(Pacey gets in the driver's side of the car gets comfortable.  He glances in the rear view mirror to catch a sight of Joey undressing.  Joey gets into the truck about a minute later.  She looks at Pacey who is staring at her.),6633
Dawson's Creek,1,9,Joey,What?,6634
Dawson's Creek,1,9,Pacey,Nothing.,6635
Dawson's Creek,1,9,Joey,What? What's that smile of yours? Is it because I look ridiculous?,6636
Dawson's Creek,1,9,Pacey,No,6637
Dawson's Creek,1,9,Joey,"Or is it my misfortune that amuses you? Maybe it's simply you enjoy putting me in the most awkward situations and just watching me squirm, Pacey?",6638
Dawson's Creek,1,9,Pacey,"No, it's none of that. I was just. I was just thinking to myself that when you loosen up, you're not half bad to be around. Bordering on funny, even.",6639
Dawson's Creek,1,9,Joey,Holy geez.,6640
Dawson's Creek,1,9,Pacey,"Yeah, just don't mention I said this.",6641
Dawson's Creek,1,9,Stage directions,(Pacey starts the car heads back to Joey's place.),6642
Dawson's Creek,1,9,Stage directions,(Mary Beth is sitting on the hood of a car. Dawson sees her and walks over to her.),6643
Dawson's Creek,1,9,Dawson,Mary Beth.,6644
Dawson's Creek,1,9,Mary Beth,"Oh God, I'm so embarrassed. Good old Mary Beth, creating scenes wherever she goes.",6645
Dawson's Creek,1,9,Dawson,"Mary Beth, I'm the one who should be embarrassed. I owe you an explanation. This time, I owe you the truth. You have every right to be upset with me because everything you said before, everything I convinced you wasn't the truth. Well it was. You were right. I'm not over Jen. Not the other way around. And I'm on this date not to help her but to get her back, I mean.",6646
Dawson's Creek,1,9,Mary Beth,Dawson? You're a nice guy. I like you. Do I like like you? No. You're a little too neurotic for that.,6647
Dawson's Creek,1,9,Dawson,"Okay. Well, why did you go out with me?",6648
Dawson's Creek,1,9,Mary Beth,"First, I felt sorry for you. I mean, it was clear you were still hung up on Jen. But I don't know, you seemed harmless enough and my Saturday wasn't exactly action packed.",6649
Dawson's Creek,1,9,Dawson,"Okay. So, if it wasn't my feelings for Jen that upset you, then what was it Mary Beth?",6650
Dawson's Creek,1,9,Mary Beth,You ever notice the way's Cliff's eyes sort of smile when he talks to me?,6651
Dawson's Creek,1,9,Dawson,"Oh, God! You have a crush on Cliff?",6652
Dawson's Creek,1,9,Mary Beth,It was at that moment that I fully processed he has absolutely no interest in me. He was totally hung up on Jen.,6653
Dawson's Creek,1,9,Dawson,He is?,6654
Dawson's Creek,1,9,Mary Beth,"She's pretty hung up on him, too.",6655
Dawson's Creek,1,9,Dawson,She is?,6656
Dawson's Creek,1,9,Mary Beth,Afraid so.,6657
Dawson's Creek,1,9,Dawson,It's over.,6658
Dawson's Creek,1,9,Mary Beth,"Of course, this doesn't mean we can't help each other out.",6659
Dawson's Creek,1,9,Stage directions,(Jen and Cliff are standing in line for the Ferris wheel in front of Dawson and Mary Beth.),6660
